time,hrms,tp,swl
28663200,0.839,7.374,0.1561
28666800,0.839,7.374,0.3175
28670400,0.839,7.374,0.3989
28674000,0.840,7.374,0.3803
28677600,0.840,7.375,0.2668
28681200,0.840,7.375,0.0869
28684800,0.840,7.375,-0.1143
28688400,0.840,7.375,-0.2864
28692000,0.841,7.375,-0.3865
28695600,0.841,7.375,-0.3897
28699200,0.841,7.376,-0.2954
28702800,0.841,7.376,-0.1273
28706400,0.841,7.376,0.0725
28710000,0.842,7.376,0.2540
28713600,0.842,7.376,0.3719
28717200,0.842,7.376,0.3967
28720800,0.842,7.376,0.3222
28724400,0.842,7.377,0.1669
28728000,0.842,7.377,-0.0304
28731600,0.843,7.377,-0.2203
28735200,0.843,7.377,-0.3553
28738800,0.843,7.377,-0.4015
28742400,0.843,7.377,-0.3472
28746000,0.843,7.378,-0.2057
28749600,0.844,7.378,-0.0122
28753200,0.844,7.378,0.1849
28756800,0.844,7.378,0.3364
28760400,0.844,7.378,0.4040
28764000,0.844,7.378,0.3706
28767600,0.845,7.379,0.2440
28771200,0.845,7.379,0.0556
28774800,0.845,7.379,-0.1477
28778400,0.845,7.379,-0.3150
28782000,0.845,7.379,-0.4041
28785600,0.846,7.379,-0.3922
28789200,0.846,7.379,-0.2818
28792800,0.846,7.380,-0.0999
28796400,0.846,7.380,0.1084
28800000,0.846,7.380,0.2908
28803600,0.846,7.380,0.4014
28807200,0.847,7.380,0.4119
28810800,0.847,7.380,0.3190
28814400,0.847,7.380,0.1452
28818000,0.847,7.381,-0.0666
28821600,0.847,7.381,-0.2633
28825200,0.848,7.381,-0.3955
28828800,0.848,7.381,-0.4294
28832400,0.848,7.381,-0.3555
28836000,0.848,7.381,-0.1916
28839600,0.848,7.382,0.0221
28843200,0.849,7.382,0.2323
28846800,0.849,7.382,0.3860
28850400,0.849,7.382,0.4441
28854000,0.849,7.382,0.3910
28857600,0.849,7.382,0.2389
28861200,0.849,7.382,0.0251
28864800,0.850,7.383,-0.1973
28868400,0.850,7.383,-0.3724
28872000,0.850,7.383,-0.4556
28875600,0.850,7.383,-0.4249
28879200,0.850,7.383,-0.2869
28882800,0.851,7.383,-0.0751
28886400,0.851,7.384,0.1581
28890000,0.851,7.384,0.3541
28893600,0.851,7.384,0.4632
28897200,0.851,7.384,0.4569
28900800,0.852,7.384,0.3354
28904400,0.852,7.384,0.1279
28908000,0.852,7.385,-0.1142
28911600,0.852,7.385,-0.3305
28915200,0.852,7.385,-0.4660
28918800,0.853,7.385,-0.4857
28922400,0.853,7.385,-0.3832
28926000,0.853,7.386,-0.1828
28929600,0.853,7.386,0.0662
28933200,0.854,7.386,0.3017
28936800,0.854,7.386,0.4641
28940400,0.854,7.386,0.5117
28944000,0.854,7.387,0.4309
28947600,0.855,7.387,0.2405
28951200,0.855,7.387,-0.0127
28954800,0.855,7.387,-0.2658
28958400,0.856,7.388,-0.4550
28962000,0.856,7.388,-0.5316
28965600,0.857,7.388,-0.4750
28969200,0.857,7.389,-0.2977
28972800,0.857,7.389,-0.0428
28976400,0.858,7.389,0.2263
28980000,0.858,7.390,0.4420
28983600,0.859,7.390,0.5494
28987200,0.860,7.391,0.5200
28990800,0.860,7.391,0.3596
28994400,0.861,7.392,0.1070
28998000,0.862,7.392,-0.1752
29001600,0.862,7.393,-0.4160
29005200,0.863,7.394,-0.5543
29008800,0.864,7.394,-0.5537
29012400,0.865,7.395,-0.4126
29016000,0.866,7.396,-0.1648
29019600,0.868,7.397,0.1287
29023200,0.869,7.398,0.3945
29026800,0.871,7.400,0.5655
29030400,0.872,7.401,0.5975
29034000,0.874,7.402,0.4810
29037600,0.876,7.404,0.2438
29041200,0.878,7.405,-0.0556
29044800,0.880,7.407,-0.3421
29048400,0.883,7.409,-0.5431
29052000,0.885,7.411,-0.6067
29055600,0.888,7.414,-0.5149
29059200,0.891,7.416,-0.2888
29062800,0.895,7.419,0.0164
29066400,0.898,7.422,0.3252
29070000,0.902,7.425,0.5601
29073600,0.907,7.428,0.6617
29077200,0.911,7.432,0.6033
29080800,0.916,7.436,0.3984
29084400,0.922,7.440,0.0978
29088000,0.928,7.445,-0.2233
29091600,0.934,7.450,-0.4833
29095200,0.941,7.455,-0.6155
29098800,0.948,7.461,-0.5843
29102400,0.956,7.467,-0.3952
29106000,0.965,7.473,-0.0932
29109600,0.974,7.480,0.2476
29113200,0.983,7.487,0.5430
29116800,0.994,7.495,0.7190
29120400,1.005,7.504,0.7316
29124000,1.016,7.512,0.5772
29127600,1.029,7.522,0.2946
29131200,1.042,7.531,-0.0448
29134800,1.056,7.542,-0.3545
29138400,1.071,7.553,-0.5545
29142000,1.087,7.564,-0.5917
29145600,1.104,7.576,-0.4534
29149200,1.122,7.589,-0.1711
29152800,1.140,7.602,0.1876
29156400,1.160,7.616,0.5351
29160000,1.181,7.630,0.7863
29163600,1.202,7.645,0.8795
29167200,1.225,7.660,0.7927
29170800,1.249,7.677,0.5489
29174400,1.274,7.693,0.2111
29178000,1.300,7.711,-0.1334
29181600,1.328,7.728,-0.3949
29185200,1.356,7.747,-0.5037
29188800,1.386,7.766,-0.4281
29192400,1.416,7.785,-0.1823
29196000,1.448,7.805,0.1766
29199600,1.481,7.826,0.5630
29203200,1.516,7.847,0.8835
29206800,1.551,7.868,1.0613
29210400,1.587,7.890,1.0549
29214000,1.625,7.912,0.8691
29217600,1.663,7.934,0.5539
29221200,1.703,7.957,0.1923
29224800,1.743,7.980,-0.1203
29228400,1.785,8.004,-0.3002
29232000,1.827,8.027,-0.2968
29235600,1.870,8.051,-0.1049
29239200,1.914,8.075,0.2333
29242800,1.958,8.099,0.6386
29246400,2.004,8.123,1.0148
29250000,2.049,8.147,1.2724
29253600,2.096,8.171,1.3516
29257200,2.142,8.195,1.2372
29260800,2.189,8.219,0.9625
29264400,2.236,8.243,0.6015
29268000,2.283,8.267,0.2499
29271600,2.330,8.290,0.0018
29275200,2.377,8.313,-0.0747
29278800,2.424,8.335,0.0458
29282400,2.471,8.358,0.3390
29286000,2.517,8.380,0.7374
29289600,2.562,8.569,1.1466
29293200,2.607,8.795,1.4692
29296800,2.651,9.018,1.6293
29300400,2.694,9.236,1.5915
29304000,2.736,9.449,1.3697
29307600,2.777,9.656,1.0243
29311200,2.817,9.856,0.6465
29314800,2.855,10.050,0.3356
29318400,2.891,10.236,0.1742
29322000,2.927,10.413,0.2075
29325600,2.960,10.583,0.4313
29329200,2.991,10.743,0.7937
29332800,3.021,10.893,1.2076
29336400,3.049,11.033,1.5727
29340000,3.074,11.162,1.8006
29343600,3.098,11.281,1.8371
29347200,3.119,11.388,1.6757
29350800,3.138,11.483,1.3592
29354400,3.154,11.566,0.9693
29358000,3.168,11.637,0.6056
29361600,3.179,11.696,0.3608
29365200,3.188,11.741,0.2978
29368800,3.195,11.774,0.4332
29372400,3.199,11.793,0.7336
29376000,3.200,11.800,1.1242
29379600,3.199,11.793,1.5071
29383200,3.195,11.774,1.7862
29386800,3.188,11.741,1.8912
29390400,3.179,11.696,1.7954
29394000,3.168,11.637,1.5220
29397600,3.154,11.566,1.1385
29401200,3.138,11.483,0.7395
29404800,3.119,11.388,0.4231
29408400,3.098,11.281,0.2661
29412000,3.074,11.162,0.3050
29415600,3.049,11.033,0.5269
29419200,3.021,10.893,0.8726
29422800,2.992,10.743,1.2520
29426400,2.960,10.583,1.5666
29430000,2.927,10.413,1.7342
29433600,2.892,10.236,1.7093
29437200,2.856,10.050,1.4948
29440800,2.818,9.856,1.1408
29444400,2.778,9.656,0.7319
29448000,2.737,9.449,0.3661
29451600,2.696,9.236,0.1298
29455200,2.653,9.018,0.0769
29458800,2.609,8.795,0.2146
29462400,2.565,8.569,0.5025
29466000,2.519,8.381,0.8627
29469600,2.474,8.359,1.1994
29473200,2.427,8.337,1.4231
29476800,2.381,8.315,1.4731
29480400,2.334,8.292,1.3323
29484000,2.287,8.269,1.0314
29487600,2.241,8.245,0.6411
29491200,2.194,8.222,0.2540
29494800,2.147,8.198,-0.0388
29498400,2.101,8.174,-0.1700
29502000,2.055,8.150,-0.1133
29505600,2.010,8.127,0.1106
29509200,1.965,8.103,0.4392
29512800,1.921,8.079,0.7845
29516400,1.878,8.055,1.0548
29520000,1.835,8.032,1.1781
29523600,1.793,8.009,1.1195
29527200,1.752,7.986,0.8901
29530800,1.712,7.963,0.5434
29534400,1.673,7.940,0.1624
29538000,1.635,7.918,-0.1623
29541600,1.598,7.896,-0.3544
29545200,1.562,7.875,-0.3714
29548800,1.528,7.854,-0.2148
29552400,1.494,7.833,0.0709
29556000,1.461,7.813,0.4093
29559600,1.430,7.794,0.7115
29563200,1.400,7.775,0.8987
29566800,1.371,7.756,0.9216
29570400,1.343,7.738,0.7724
29574000,1.316,7.721,0.4866
29577600,1.290,7.704,0.1336
29581200,1.266,7.688,-0.2011
29584800,1.242,7.672,-0.4369
29588400,1.220,7.657,-0.5188
29592000,1.199,7.642,-0.4304
29595600,1.179,7.628,-0.1981
29599200,1.159,7.615,0.1165
29602800,1.141,7.602,0.4317
29606400,1.124,7.590,0.6667
29610000,1.108,7.579,0.7616
29613600,1.092,7.568,0.6923
29617200,1.078,7.557,0.4759
29620800,1.064,7.547,0.1660
29624400,1.051,7.538,-0.1606
29628000,1.039,7.529,-0.4239
29631600,1.028,7.521,-0.5605
29635200,1.017,7.513,-0.5389
29638800,1.008,7.506,-0.3676
29642400,0.998,7.499,-0.0921
29646000,0.990,7.492,0.2166
29649600,0.982,7.486,0.4801
29653200,0.974,7.481,0.6323
29656800,0.967,7.475,0.6356
29660400,0.961,7.470,0.4901
29664000,0.955,7.466,0.2329
29667600,0.949,7.462,-0.0714
29671200,0.944,7.458,-0.3469
29674800,0.940,7.454,-0.5261
29678400,0.935,7.451,-0.5661
29682000,0.932,7.448,-0.4589
29685600,0.928,7.445,-0.2337
29689200,0.925,7.442,0.0517
29692800,0.922,7.440,0.3249
29696400,0.919,7.438,0.5177
29700000,0.916,7.436,0.5827
29703600,0.914,7.434,0.5050
29707200,0.912,7.432,0.3052
29710800,0.910,7.431,0.0345
29714400,0.908,7.430,-0.2392
29718000,0.907,7.428,-0.4478
29721600,0.905,7.427,-0.5405
29725200,0.904,7.426,-0.4957
29728800,0.903,7.425,-0.3265
29732400,0.902,7.425,-0.0768
29736000,0.901,7.424,0.1902
29739600,0.900,7.423,0.4076
29743200,0.900,7.423,0.5218
29746800,0.899,7.422,0.5055
29750400,0.899,7.422,0.3644
29754000,0.898,7.422,0.1350
29757600,0.898,7.421,-0.1246
29761200,0.897,7.421,-0.3493
29764800,0.897,7.421,-0.4838
29768400,0.897,7.421,-0.4958
29772000,0.897,7.420,-0.3837
29775600,0.897,7.420,-0.1772
29779200,0.896,7.420,0.0713
29782800,0.896,7.420,0.2992
29786400,0.896,7.420,0.4501
29790000,0.896,7.420,0.4874
29793600,0.896,7.420,0.4030
29797200,0.896,7.420,0.2194
29800800,0.896,7.420,-0.0165
29804400,0.896,7.420,-0.2454
29808000,0.896,7.420,-0.4104
29811600,0.896,7.420,-0.4712
29815200,0.896,7.420,-0.4138
29818800,0.897,7.420,-0.2540
29822400,0.897,7.420,-0.0326
29826000,0.897,7.420,0.1945
29829600,0.897,7.421,0.3707
29833200,0.897,7.421,0.4527
29836800,0.897,7.421,0.4210
29840400,0.897,7.421,0.2848
29844000,0.897,7.421,0.0792
29847600,0.898,7.421,-0.1441
29851200,0.898,7.421,-0.3292
29854800,0.898,7.421,-0.4304
29858400,0.898,7.421,-0.4233
29862000,0.898,7.422,-0.3107
29865600,0.898,7.422,-0.1218
29869200,0.898,7.422,0.0958
29872800,0.899,7.422,0.2875
29876400,0.899,7.422,0.4059
29880000,0.899,7.422,0.4220
29883600,0.899,7.422,0.3328
29887200,0.899,7.422,0.1613
29890800,0.899,7.422,-0.0491
29894400,0.899,7.423,-0.2456
29898000,0.900,7.423,-0.3793
29901600,0.900,7.423,-0.4174
29905200,0.900,7.423,-0.3511
29908800,0.900,7.423,-0.1976
29912400,0.900,7.423,0.0042
29916000,0.900,7.423,0.2037
29919600,0.901,7.423,0.3511
29923200,0.901,7.424,0.4100
29926800,0.901,7.424,0.3662
29930400,0.901,7.424,0.2312
29934000,0.901,7.424,0.0391
29937600,0.901,7.424,-0.1619
29941200,0.902,7.424,-0.3216
29944800,0.902,7.424,-0.4002
29948400,0.902,7.424,-0.3786
29952000,0.902,7.425,-0.2624
29955600,0.902,7.425,-0.0809
29959200,0.902,7.425,0.1202
29962800,0.902,7.425,0.2908
29966400,0.903,7.425,0.3882
29970000,0.903,7.425,0.3884
29973600,0.903,7.425,0.2914
29977200,0.903,7.425,0.1216
29980800,0.903,7.426,-0.0784
29984400,0.903,7.426,-0.2587
29988000,0.904,7.426,-0.3741
29991600,0.904,7.426,-0.3959
29995200,0.904,7.426,-0.3185
29998800,0.904,7.426,-0.1613
30002400,0.904,7.426,0.0364
30006000,0.904,7.426,0.2252
30009600,0.905,7.427,0.3579
30013200,0.905,7.427,0.4011
30016800,0.905,7.427,0.3439
30020400,0.905,7.427,0.2003
30024000,0.905,7.427,0.0061
30027600,0.905,7.427,-0.1902
30031200,0.905,7.427,-0.3395
30034800,0.906,7.427,-0.4041
30038400,0.906,7.428,-0.3676
30042000,0.906,7.428,-0.2388
30045600,0.906,7.428,-0.0494
30049200,0.906,7.428,0.1533
30052800,0.906,7.428,0.3185
30056400,0.907,7.428,0.4047
30060000,0.907,7.428,0.3897
30063600,0.907,7.428,0.2767
30067200,0.907,7.429,0.0936
30070800,0.907,7.429,-0.1143
30074400,0.907,7.429,-0.2948
30078000,0.908,7.429,-0.4025
30081600,0.908,7.429,-0.4098
30085200,0.908,7.429,-0.3142
30088800,0.908,7.429,-0.1388
30092400,0.908,7.429,0.0728
30096000,0.908,7.430,0.2679
30099600,0.908,7.430,0.3972
30103200,0.909,7.430,0.4277
30106800,0.909,7.430,0.3510
30110400,0.909,7.430,0.1852
30114000,0.909,7.430,-0.0287
30117600,0.909,7.430,-0.2374
30121200,0.909,7.430,-0.3883
30124800,0.910,7.431,-0.4430
30128400,0.910,7.431,-0.3867
30132000,0.910,7.431,-0.2325
30135600,0.910,7.431,-0.0182
30139200,0.910,7.431,0.2030
30142800,0.910,7.431,0.3754
30146400,0.910,7.431,0.4551
30150000,0.911,7.431,0.4211
30153600,0.911,7.432,0.2806
30157200,0.911,7.432,0.0679
30160800,0.911,7.432,-0.1643
30164400,0.911,7.432,-0.3578
30168000,0.911,7.432,-0.4634
30171600,0.912,7.432,-0.4534
30175200,0.912,7.432,-0.3291
30178800,0.912,7.432,-0.1204
30182400,0.912,7.432,0.1211
30186000,0.912,7.433,0.3350
30189600,0.912,7.433,0.4671
30193200,0.912,7.433,0.4830
30196800,0.913,7.433,0.3774
30200400,0.913,7.433,0.1754
30204000,0.913,7.433,-0.0734
30207600,0.913,7.433,-0.3067
30211200,0.913,7.433,-0.4656
30214800,0.913,7.434,-0.5091
30218400,0.913,7.434,-0.4248
30222000,0.914,7.434,-0.2324
30225600,0.914,7.434,0.0211
30229200,0.914,7.434,0.2724
30232800,0.914,7.434,0.4582
30236400,0.914,7.434,0.5309
30240000,0.914,7.434,0.4706
30243600,0.915,7.434,0.2909
30247200,0.915,7.435,0.0356
30250800,0.915,7.435,-0.2319
30254400,0.915,7.435,-0.4443
30258000,0.915,7.435,-0.5473
30261600,0.915,7.435,-0.5136
30265200,0.915,7.435,-0.3500
30268800,0.916,7.435,-0.0961
30272400,0.916,7.435,0.1852
30276000,0.916,7.436,0.4233
30279600,0.916,7.436,0.5577
30283200,0.916,7.436,0.5531
30286800,0.916,7.436,0.4090
30290400,0.916,7.436,0.1600
30294000,0.917,7.436,-0.1323
30297600,0.917,7.436,-0.3948
30301200,0.917,7.436,-0.5610
30304800,0.917,7.436,-0.5877
30308400,0.917,7.437,-0.4667
30312000,0.917,7.437,-0.2265
30315600,0.918,7.437,0.0736
30319200,0.918,7.437,0.3586
30322800,0.918,7.437,0.5566
30326400,0.918,7.437,0.6166
30330000,0.918,7.437,0.5219
30333600,0.918,7.437,0.2946
30337200,0.918,7.438,-0.0095
30340800,0.919,7.438,-0.3147
30344400,0.919,7.438,-0.5439
30348000,0.919,7.438,-0.6386
30351600,0.919,7.438,-0.5735
30355200,0.919,7.438,-0.3631
30358800,0.919,7.438,-0.0591
30362400,0.919,7.438,0.2631
30366000,0.920,7.438,0.5224
30369600,0.920,7.439,0.6529
30373200,0.920,7.439,0.6202
30376800,0.920,7.439,0.4309
30380400,0.920,7.439,0.1313
30384000,0.920,7.439,-0.2044
30387600,0.920,7.439,-0.4920
30391200,0.921,7.439,-0.6584
30394800,0.921,7.439,-0.6607
30398400,0.921,7.439,-0.4966
30402000,0.921,7.440,-0.2060
30405600,0.921,7.440,0.1392
30409200,0.921,7.440,0.4525
30412800,0.921,7.440,0.6547
30416400,0.922,7.440,0.6939
30420000,0.922,7.440,0.5588
30423600,0.922,7.440,0.2820
30427200,0.922,7.440,-0.0682
30430800,0.922,7.440,-0.4041
30434400,0.922,7.441,-0.6411
30438000,0.923,7.441,-0.7188
30441600,0.923,7.441,-0.6161
30445200,0.923,7.441,-0.3577
30448800,0.923,7.441,-0.0074
30452400,0.923,7.441,0.3475
30456000,0.923,7.441,0.6176
30459600,0.923,7.441,0.7343
30463200,0.924,7.441,0.6672
30466800,0.924,7.442,0.4318
30470400,0.924,7.442,0.0863
30474000,0.924,7.442,-0.2832
30477600,0.924,7.442,-0.5840
30481200,0.924,7.442,-0.7398
30484800,0.924,7.442,-0.7107
30488400,0.925,7.442,-0.5027
30492000,0.925,7.442,-0.1672
30495600,0.925,7.443,0.2123
30499200,0.925,7.443,0.5406
30502800,0.925,7.443,0.7349
30506400,0.925,7.443,0.7455
30510000,0.925,7.443,0.5689
30513600,0.926,7.443,0.2485
30517200,0.926,7.443,-0.1359
30520800,0.926,7.443,-0.4880
30524400,0.926,7.443,-0.7191
30528000,0.926,7.443,-0.7707
30531600,0.926,7.444,-0.6290
30535200,0.926,7.444,-0.3287
30538800,0.927,7.444,0.0553
30542400,0.927,7.444,0.4269
30546000,0.927,7.444,0.6927
30549600,0.927,7.444,0.7855
30553200,0.927,7.444,0.6815
30556800,0.927,7.444,0.4061
30560400,0.927,7.444,0.0279
30564000,0.927,7.445,-0.3583
30567600,0.928,7.445,-0.6557
30571200,0.928,7.445,-0.7894
30574800,0.928,7.445,-0.7253
30578400,0.928,7.445,-0.4791
30582000,0.928,7.445,-0.1122
30585600,0.928,7.445,0.2835
30589200,0.928,7.445,0.6089
30592800,0.929,7.445,0.7821
30596400,0.929,7.446,0.7594
30600000,0.929,7.446,0.5463
30603600,0.929,7.446,0.1960
30607200,0.929,7.446,-0.2039
30610800,0.929,7.446,-0.5529
30614400,0.929,7.446,-0.7637
30618000,0.930,7.446,-0.7831
30621600,0.930,7.446,-0.6062
30625200,0.930,7.446,-0.2774
30628800,0.930,7.447,0.1209
30632400,0.930,7.447,0.4890
30636000,0.930,7.447,0.7344
30639600,0.930,7.447,0.7957
30643200,0.931,7.447,0.6577
30646800,0.931,7.447,0.3550
30650400,0.931,7.447,-0.0364
30654000,0.931,7.447,-0.4182
30657600,0.931,7.447,-0.6949
30661200,0.931,7.448,-0.7972
30664800,0.931,7.448,-0.6997
30668400,0.932,7.448,-0.4272
30672000,0.932,7.448,-0.0482
30675600,0.932,7.448,0.3421
30679200,0.932,7.448,0.6459
30682800,0.932,7.448,0.7874
30686400,0.932,7.448,0.7315
30690000,0.932,7.448,0.4926
30693600,0.932,7.448,0.1312
30697200,0.933,7.449,-0.2621
30700800,0.933,7.449,-0.5885
30704400,0.933,7.449,-0.7667
30708000,0.933,7.449,-0.7525
30711600,0.933,7.449,-0.5501
30715200,0.933,7.449,-0.2108
30718800,0.933,7.449,0.1799
30722400,0.934,7.449,0.5240
30726000,0.934,7.449,0.7358
30729600,0.934,7.450,0.7626
30733200,0.934,7.450,0.5986
30736800,0.934,7.450,0.2858
30740400,0.934,7.450,-0.0971
30744000,0.934,7.450,-0.4538
30747600,0.934,7.450,-0.6953
30751200,0.935,7.450,-0.7617
30754800,0.935,7.450,-0.6375
30758400,0.935,7.450,-0.3546
30762000,0.935,7.450,0.0153
30765600,0.935,7.451,0.3793
30769200,0.935,7.451,0.6463
30772800,0.935,7.451,0.7503
30776400,0.936,7.451,0.6662
30780000,0.936,7.451,0.4162
30783600,0.936,7.451,0.0639
30787200,0.936,7.451,-0.3021
30790800,0.936,7.451,-0.5901
30794400,0.936,7.451,-0.7288
30798000,0.936,7.451,-0.6845
30801600,0.936,7.452,-0.4696
30805200,0.937,7.452,-0.1391
30808800,0.937,7.452,0.2237
30812400,0.937,7.452,0.5279
30816000,0.937,7.452,0.6980
30819600,0.937,7.452,0.6925
30823200,0.937,7.452,0.5142
30826800,0.937,7.452,0.2090
30830400,0.938,7.452,-0.1458
30834000,0.938,7.453,-0.4612
30837600,0.938,7.453,-0.6589
30841200,0.938,7.453,-0.6905
30844800,0.938,7.453,-0.5495
30848400,0.938,7.453,-0.2727
30852000,0.938,7.453,0.0696
30855600,0.938,7.453,0.3915
30859200,0.939,7.453,0.6126
30862800,0.939,7.453,0.6790
30866400,0.939,7.453,0.5753
30870000,0.939,7.454,0.3292
30873600,0.939,7.454,0.0034
30877200,0.939,7.454,-0.3201
30880800,0.939,7.454,-0.5605
30884400,0.940,7.454,-0.6587
30888000,0.940,7.454,-0.5917
30891600,0.940,7.454,-0.3779
30895200,0.940,7.454,-0.0721
30898800,0.940,7.454,0.2484
30902400,0.940,7.454,0.5036
30906000,0.940,7.455,0.6306
30909600,0.940,7.455,0.5990
30913200,0.941,7.455,0.4185
30916800,0.941,7.455,0.1357
30920400,0.941,7.455,-0.1778
30924000,0.941,7.455,-0.4435
30927600,0.941,7.455,-0.5957
30931200,0.941,7.455,-0.5977
30934800,0.941,7.455,-0.4508
30938400,0.941,7.455,-0.1933
30942000,0.942,7.456,0.1094
30945600,0.942,7.456,0.3813
30949200,0.942,7.456,0.5551
30952800,0.942,7.456,0.5885
30956400,0.942,7.456,0.4749
30960000,0.942,7.456,0.2444
30963600,0.942,7.456,-0.0442
30967200,0.942,7.456,-0.3183
30970800,0.943,7.456,-0.5098
30974400,0.943,7.456,-0.5721
30978000,0.943,7.456,-0.4911
30981600,0.943,7.457,-0.2888
30985200,0.943,7.457,-0.0170
30988800,0.943,7.457,0.2556
30992400,0.943,7.457,0.4612
30996000,0.943,7.457,0.5494
30999600,0.944,7.457,0.4998
31003200,0.944,7.457,0.3263
31006800,0.944,7.457,0.0737
31010400,0.944,7.457,-0.1941
31014000,0.944,7.457,-0.4102
31017600,0.944,7.458,-0.5215
31021200,0.944,7.458,-0.5016
31024800,0.944,7.458,-0.3570
31028400,0.945,7.458,-0.1253
31032000,0.945,7.458,0.1347
31035600,0.945,7.458,0.3579
31039200,0.945,7.458,0.4893
31042800,0.945,7.458,0.4972
31046400,0.945,7.458,0.3812
31050000,0.945,7.458,0.1717
31053600,0.945,7.459,-0.0779
31057200,0.946,7.459,-0.3052
31060800,0.946,7.459,-0.4536
31064400,0.946,7.459,-0.4874
31068000,0.946,7.459,-0.3993
31071600,0.946,7.459,-0.2129
31075200,0.946,7.459,0.0243
31078800,0.946,7.459,0.2527
31082400,0.946,7.459,0.4155
31086000,0.947,7.459,0.4729
31089600,0.947,7.459,0.4118
31093200,0.947,7.460,0.2489
31096800,0.947,7.460,0.0259
31100400,0.947,7.460,-0.2012
31104000,0.947,7.460,-0.3756
31107600,0.947,7.460,-0.4545
31111200,0.947,7.460,-0.4194
31114800,0.948,7.460,-0.2801
31118400,0.948,7.460,-0.0725
31122000,0.948,7.460,0.1510
31125600,0.948,7.460,0.3346
31129200,0.948,7.461,0.4329
31132800,0.948,7.461,0.4224
31136400,0.948,7.461,0.3068
31140000,0.948,7.461,0.1157
31143600,0.949,7.461,-0.1024
31147200,0.949,7.461,-0.2930
31150800,0.949,7.461,-0.4088
31154400,0.949,7.461,-0.4217
31158000,0.949,7.461,-0.3293
31161600,0.949,7.461,-0.1556
31165200,0.949,7.461,0.0556
31168800,0.949,7.462,0.2512
31172400,0.949,7.462,0.3827
31176000,0.950,7.462,0.4177
31179600,0.950,7.462,0.3482
31183200,0.950,7.462,0.1923
31186800,0.950,7.462,-0.0105
31190400,0.950,7.462,-0.2094
31194000,0.950,7.462,-0.3548
31197600,0.950,7.462,-0.4108
31201200,0.950,7.462,-0.3639
31204800,0.951,7.462,-0.2263
31208400,0.951,7.463,-0.0330
31212000,0.951,7.463,0.1677
31215600,0.951,7.463,0.3256
31219200,0.951,7.463,0.4015
31222800,0.951,7.463,0.3767
31226400,0.951,7.463,0.2579
31230000,0.951,7.463,0.0750
31233600,0.951,7.463,-0.1261
31237200,0.952,7.463,-0.2951
31240800,0.952,7.463,-0.3899
31244400,0.952,7.463,-0.3870
31248000,0.952,7.464,-0.2873
31251600,0.952,7.464,-0.1158
31255200,0.952,7.464,0.0844
31258800,0.952,7.464,0.2633
31262400,0.952,7.464,0.3762
31266000,0.953,7.464,0.3949
31269600,0.953,7.464,0.3147
31273200,0.953,7.464,0.1557
31276800,0.953,7.464,-0.0425
31280400,0.953,7.464,-0.2302
31284000,0.953,7.464,-0.3605
31287600,0.953,7.465,-0.4007
31291200,0.953,7.465,-0.3405
31294800,0.953,7.465,-0.1949
31298400,0.954,7.465,0.0000
31302000,0.954,7.465,0.1954
31305600,0.954,7.465,0.3425
31309200,0.954,7.465,0.4041
31312800,0.954,7.465,0.3646
31316400,0.954,7.465,0.2335
31320000,0.954,7.465,0.0432
31323600,0.954,7.465,-0.1588
31327200,0.954,7.465,-0.3220
31330800,0.955,7.466,-0.4052
31334400,0.955,7.466,-0.3871
31338000,0.955,7.466,-0.2716
31341600,0.955,7.466,-0.0873
31345200,0.955,7.466,0.1201
31348800,0.955,7.466,0.2987
31352400,0.955,7.466,0.4035
31356000,0.955,7.466,0.4076
31359600,0.956,7.466,0.3093
31363200,0.956,7.466,0.1325
31366800,0.956,7.466,-0.0790
31370400,0.956,7.467,-0.2723
31374000,0.956,7.467,-0.3988
31377600,0.956,7.467,-0.4260
31381200,0.956,7.467,-0.3463
31384800,0.956,7.467,-0.1788
31388400,0.956,7.467,0.0352
31392000,0.957,7.467,0.2424
31395600,0.957,7.467,0.3905
31399200,0.957,7.467,0.4418
31402800,0.957,7.467,0.3824
31406400,0.957,7.467,0.2262
31410000,0.957,7.467,0.0113
31413600,0.957,7.468,-0.2085
31417200,0.957,7.468,-0.3783
31420800,0.957,7.468,-0.4545
31424400,0.958,7.468,-0.4172
31428000,0.958,7.468,-0.2743
31431600,0.958,7.468,-0.0608
31435200,0.958,7.468,0.1704
31438800,0.958,7.468,0.3614
31442400,0.958,7.468,0.4634
31446000,0.958,7.468,0.4499
31449600,0.958,7.468,0.3229
31453200,0.958,7.468,0.1130
31456800,0.959,7.469,-0.1279
31460400,0.959,7.469,-0.3394
31464000,0.959,7.469,-0.4679
